timestep,seed,scenario,agent,workload_level,queue_avg,action,selected_latency_s,selected_energy_j,latency_weight,energy_weight,reward,actor_loss,critic_loss,td_error,td_lat,td_eng,replay_priority,phase
0,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,4.0,1,0.09145454545454544,0.11316363636363636,0.37963480414742923,0.6203651958525708,-0.10492210988814489,,,,,,,normal
1,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,4.6,0,0.062875,0.2006,0.43339833521282545,0.5666016647871746,-0.1409102142828136,,,,,,,normal
2,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,5.140000000000001,0,0.06321249999999999,0.20113999999999999,0.4742760900509677,0.5257239099490323,-0.13572428458949515,,,,,,,normal
3,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.5121334801160112,0.48786651988398877,-0.10073306343744774,,,,,,,normal
4,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.0,0,0.060625,0.197,0.5338589086181802,0.4661410913818198,-0.12419499133719569,,,,,,,normal
5,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.5574743418487949,0.44252565815120515,-0.0997355644793265,,,,,,,normal
6,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.5755800751763839,0.4244199248236161,-0.09933723834611954,,,,,,,normal
7,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.5894692557342932,0.4105307442657068,-0.09903167637384555,,,,,,,normal
8,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.6001312091671092,0.39986879083289084,-0.09879711339832359,,,,,,,normal
9,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.0,0,0.060625,0.197,0.6010509440743345,0.39894905592566554,-0.11503167750186263,,,,,,,normal
10,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.6087556640606965,0.3912443359393035,-0.09860737539066466,,,,,,,normal
11,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.6146950710226698,0.38530492897733015,-0.09847670843750125,,,,,,,normal
12,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.6192821228302355,0.38071787716976446,-0.09837579329773481,,,,,,,normal
13,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.6228328141829775,0.37716718581702247,-0.09829767808797449,,,,,,,normal
14,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.0,0,0.060625,0.197,0.6183116377343854,0.38168836226561464,-0.11267775040397321,,,,,,,normal
15,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.9000000000000004,0,0.0611875,0.19790000000000002,0.6146556277611228,0.3853443722388772,-0.1138688924897075,,,,,,,normal
16,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,2.710000000000001,0,0.061693750000000006,0.19871000000000003,0.6116535761606083,0.38834642383939166,-0.11490352069538406,,,,,,,normal
17,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.6162234433392375,0.3837765566607625,-0.09844308424653676,,,,,,,normal
18,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.6197933619716635,0.38020663802833654,-0.0983645460366234,,,,,,,normal
19,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.0,0,0.060625,0.197,0.6152955424943626,0.3847044575056374,-0.11308907039233132,,,,,,,normal
20,50,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.6188918600025336,0.3811081399974664,-0.09838437907994425,,,,,,,normal
